33C6406D-2F6B-41B5-8705-52BAFB633C09,AsfDxe
3ACC966D-8E33-45C6-B4FE-62724BCD15A9,AhciBusDxe
2707E46D-DBD7-41C2-9C04-C9FDB8BAD86C,JpegDecoderDxe
87C2106E-8790-459D-BD44-2EF32A68C3F9,IhisiServicesSmm
69F04F6E-BCCF-45F8-894E-2C68088F94FF,I2cKbDxe
1F28B56E-D26A-48FD-9FAC-9E18A2C5BBDB,CnvUefiVariables
0469CF6E-1A81-4FFF-AC00-1608472EA307,MsdmUpdateSmm
531AED6E-3DEE-45EB-8DF1-B70ADB1F885D,TrueTypeDecoderDxe
6DB9486F-6AF6-4090-984D-238482CE3EA4,BdatAccessHandler
7A2A4270-38BA-45C6-B53C-C83B342D5B15,TisPei
3D154670-6015-4425-B9C5-8035E34BE6FD,NvmExpressPei
128FB770-5E79-4176-9E51-9BB268A17DD1,PciHostBridgeDxe
839EB770-5C64-4EED-A6D5-EC515B2B2B23,PlatformVTdInfoSamplePei
A610E170-08AF-11E3-A05F-047D7B99E097,ConfigurationVariable
A8C6A171-5478-4A7C-9EB6-655C6CCC4E3A,InsydeReportFvPei
25264B72-7A80-4856-A7EC-15802270EE1B,CrbSampleKeyCheckDxe
AD608272-D07F-4964-801E-7BD3B7888652,MonotonicCounterRuntimeDxe
C8339973-A563-4561-B858-D8476F9DEFC4,Metronome
A622AB73-1E7F-43C8-A465-0D5B267F1A37,MicrowindowsDxe
A210F973-229D-4F4D-AA37-9895E6C9EABA,DpcDxe
A2760074-ED4C-4719-8382-C942CBF16D85,DisplayTypeDxe
76EB2674-B3F2-4489-BB6D-E2448F7EF614,BiosSelfHealingPei
8B778A74-C275-49D5-93ED-4D709A129CB1,AbtDxe
B8E62775-BB0A-43F0-A843-5BE8B14F8CCD,BootGraphicsResourceTableDxe
3DC82376-637B-40A6-A8FC-A565417F2C38,Ps2KeyboardDxe
400B4476-3081-11D6-87ED-00062945C3B9,LegacySpeakerDxe
D38FC876-0B17-4D95-A7F8-A022ECA1CA42,MeExtMeasurement
CE248B77-1179-4BC6-B324-9D2EDC4B976E,PchAhciPei
A0C98B77-CBA5-4BB8-993B-4AF6CE33ECE4,Tcg2Pei
6F7E5A78-6F5E-42F4-9C30-8E144182C5D6,ProjectHookPei
6F7E5A78-6F5E-42F4-9C30-8E144182D5F9,CompalCommonHookPei
59287178-59B2-49CA-BC63-532B12EA2C53,SmbusSmm
1C8B7F78-1699-40E6-AF33-9B995D16B043,PiSmmCommunicationPei
C613EC78-63ED-4B93-ACD4-54B3D4CCC268,NetworkLockerDxe
13863F79-D94B-4205-BB0F-E4E06AAA5A4E,DelayUefiRaidOprom
FF189B79-F558-4B6A-8A78-6FCD2B4B0E3C,FrontPageDxe
5FE18A7A-9C7B-4CAF-AAC0-595136C2032C,AbsolutV20Dxe
BA25E07A-E253-442C-90FF-B4C92FAD6990,UsbMassStoragePei
65DAE07A-F33A-4B43-8149-22267CAF1B86,SynaReflash
6069277B-246B-45D5-BD6D-81820E10C11F,CommonSmiCallBackSmm
